strategy,start_date,date,observations,annual_return,annual_volatility,sharpe,max_drawdown,annual_active_return,tracking_error,information_ratio
momentum_min_vol,2020-02-28,2022-01-31,24,0.4231460100580331,0.2464836684954479,1.566653036330115,-0.11014951891966707,0.19727926840975712,0.1453010058025691,1.3577281679509816
momentum_min_vol,2020-03-31,2022-02-28,24,0.5105581461645616,0.2339567887116685,1.901326894015584,-0.11014951891966718,0.22957821932434755,0.15108317576327482,1.5195485411563159
momentum_min_vol,2020-04-30,2022-03-31,24,0.5769119723893616,0.228828870963424,2.1340786613183917,-0.11014951891966707,0.1926424101357163,0.14055621636207208,1.3705719684390938
momentum_min_vol,2020-05-29,2022-04-29,24,0.45590060060879556,0.20819372039725542,1.9296165241512242,-0.11014951891966696,0.21343801760696826,0.14816487529324304,1.4405439695780713
momentum_min_vol,2020-06-30,2022-05-31,24,0.4169087833223517,0.21419685603833993,1.7504753274576488,-0.11014951891966718,0.20926460719847317,0.14972255500340503,1.3976825815837433
momentum_min_vol,2020-07-31,2022-06-30,24,0.3589219850040044,0.21874210128045077,1.5218349048401996,-0.11014951891966707,0.21836185859491675,0.15111231221370194,1.4450302255061187
momentum_min_vol,2020-08-31,2022-07-29,24,0.29085021431197355,0.2018746865531624,1.3726811990749295,-0.11014951891966718,0.1445745453840241,0.15206144007458344,0.9507640156052238
momentum_min_vol,2020-09-30,2022-08-31,24,0.18575945402064753,0.18428659957503643,1.0183722860959512,-0.11014951891966707,0.11138972187679055,0.14476406908908848,0.7694569693826497
momentum_min_vol,2020-10-30,2022-09-30,24,0.2012637863659743,0.17729126510327098,1.12552629738388,-0.14555048423352301,0.15034718825832571,0.13591977135341127,1.1061465654426466
momentum_min_vol,2020-11-30,2022-10-31,24,0.28994786501831715,0.19508721125792383,1.409882304144047,-0.14555048423352301,0.17208661397630104,0.13959143640202618,1.232787758417272
momentum_min_vol,2020-12-31,2022-11-30,24,0.25918504473861925,0.1883532348354178,1.3232259242105693,-0.14555048423352301,0.17316686134777204,0.1393872750798662,1.2423434007770848
momentum_min_vol,2021-01-29,2022-12-30,24,0.2517253262446104,0.18965293389790408,1.2834513641307133,-0.1455504842335228,0.21538976141143312,0.13119299872874918,1.6417778654237996
momentum_min_vol,2021-02-26,2023-01-31,24,0.22681228186189584,0.19166546158481454,1.1649764001361287,-0.1455504842335229,0.15882042486122072,0.1479920373295596,1.07316871723002
momentum_min_vol,2021-03-31,2023-02-28,24,0.15543953586959725,0.1810229858677826,0.8874288042945748,-0.14555048423352301,0.12228166994682749,0.1387823461069019,0.881103925513954
momentum_min_vol,2021-04-30,2023-03-31,24,0.14189674045351097,0.18121829267165154,0.8207615552331545,-0.1455504842335229,0.11406717575625724,0.14114317152472022,0.808166449173768
momentum_min_vol,2021-05-28,2023-04-28,24,0.10770492697519374,0.17433558061194737,0.6704916098221029,-0.1455504842335229,0.10111220196268991,0.14062610876513496,0.7190144337390525
momentum_min_vol,2021-06-30,2023-05-31,24,0.11987420810722682,0.1740441498536173,0.7347520220354767,-0.14555048423352301,0.11360301954851217,0.1399609761997375,0.8116763874695325
momentum_min_vol,2021-07-30,2023-06-30,24,0.13050356971844645,0.17401130648633242,0.7897464983470991,-0.14555048423352301,0.10189182082130627,0.14357866703828218,0.7096584953956913
momentum_min_vol,2021-08-31,2023-07-31,24,0.1337480713400312,0.17402367718989173,0.8063607754936015,-0.14555048423352301,0.10059742938069954,0.14379577537754681,0.6995854302156881
momentum_min_vol,2021-09-30,2023-08-31,24,0.10897587577829504,0.16979657944627705,0.6910109629397257,-0.1455504842335229,0.10095626311780012,0.14386602847258093,0.7017380280087533
momentum_min_vol,2021-10-29,2023-09-29,24,0.09894788007637367,0.17322007217168867,0.6278630432073034,-0.14555048423352313,0.09295854624092365,0.14479994675735175,0.6419791465579663
momentum_min_vol,2021-11-30,2023-10-31,24,0.029625239913059653,0.16156158667342807,0.25672106982720305,-0.1455504842335228,0.07123809052569606,0.14423022054920706,0.493919306608782
momentum_min_vol,2021-12-31,2023-11-30,24,0.012309334366977787,0.1596014736353837,0.1514717753495803,-0.1455504842335229,0.0051804582285158995,0.15502679075795917,0.03341653531746048
momentum_min_vol,2022-01-31,2023-12-29,24,0.015232116860431022,0.16045509579667477,0.16945282783236235,-0.14555048423352313,0.007886750544266574,0.15504687708212042,0.0508668777642607
momentum_min_vol,2022-02-28,2024-01-31,24,0.06613241895615851,0.1579039767826331,0.48060969784072327,-0.14555048423352301,0.02234692707756459,0.15634444067190353,0.1429339411208148
momentum_min_vol,2022-03-31,2024-02-29,24,0.081629057222663,0.163119025820163,0.5589634548912676,-0.14555048423352301,-0.0039062475456648205,0.14760423477288695,-0.026464332487988677
momentum_min_vol,2022-04-29,2024-03-28,24,0.05902950577719901,0.1591977713889722,0.4355506047308428,-0.14555048423352301,-0.023367881948230043,0.14730682948251192,-0.15863407033008098
momentum_min_vol,2022-05-31,2024-04-30,24,0.025155981126937288,0.16637781939283416,0.22751187263414194,-0.1455504842335229,-0.07802445832687278,0.13181825330788494,-0.5919093628454688
momentum_min_vol,2022-06-30,2024-05-31,24,0.06312114942856928,0.16449823858905857,0.45028835146523655,-0.11014964212235945,-0.06578975313179639,0.1297085176822876,-0.5072122811004902
momentum_min_vol,2022-07-29,2024-06-28,24,0.0917441838396964,0.16181692304779505,0.6204734362132204,-0.10525472194410379,-0.09875319213253819,0.12350638588239046,-0.7995796446232049
momentum_min_vol,2022-08-31,2024-07-31,24,0.07742316107140157,0.16100554026125496,0.5401865922201328,-0.1052547219441039,-0.07228572286999448,0.1173276828962872,-0.6161011713995243
momentum_min_vol,2022-09-30,2024-08-30,24,0.13237884582187132,0.16344661467673655,0.8413668610270284,-0.09586250885751901,-0.05437760946103749,0.12230936809675072,-0.4445907153900347
momentum_min_vol,2022-10-31,2024-09-30,24,0.18753609187264075,0.15078956350781772,1.21837662710341,-0.09586250885751901,-0.06497397285998494,0.12106394458623132,-0.5366913582904554
momentum_min_vol,2022-11-30,2024-10-31,24,0.11466539817413901,0.12109002332804147,0.9585395782850371,-0.0958625088575189,-0.0877427941835689,0.11271716200350804,-0.7784333159562526
momentum_min_vol,2022-12-30,2024-11-29,24,0.11529175393824986,0.1212660872851859,0.9619867265112542,-0.0958625088575189,-0.08893020879945394,0.11275699796297155,-0.7886890428624029
momentum_min_vol,2023-01-31,2024-12-31,24,0.10914080985044494,0.12312283108314043,0.9039585590130037,-0.0958625088575189,-0.11127930668936425,0.10870410706236987,-1.0236899938427977
momentum_min_vol,2023-02-28,2025-01-31,24,0.17028521788257067,0.13439670598134879,1.241635108163853,-0.0958625088575189,-0.03833729829174629,0.1076289900717312,-0.3561986251677707
momentum_min_vol,2023-03-31,2025-02-28,24,0.16931203988428867,0.13459332334184185,1.233746137635716,-0.09586250885751879,-0.045090174651208195,0.10720046364066495,-0.42061548168625534
momentum_min_vol,2023-04-28,2025-03-31,24,0.15336311978280914,0.1375648659913245,1.1088055427613326,-0.0958625088575189,-0.012313326446117809,0.1066416721267218,-0.11546449151215425
momentum_min_vol,2023-05-31,2025-04-30,24,0.11732746018828455,0.14373552820760982,0.843795634687561,-0.09586250885751901,-0.03242895859104103,0.10990856370289478,-0.2950539748540714
momentum_min_vol,2023-06-30,2025-05-30,24,0.11103025806250888,0.14368668524700173,0.8043135557194548,-0.0958625088575189,-0.06766396050786988,0.1153874740858821,-0.5864064626070943
momentum_min_vol,2023-07-31,2025-06-30,24,0.10384518867338421,0.14349106066056994,0.7595869467978198,-0.09586250885751901,-0.06667885985022548,0.11504739180482039,-0.5795773272578587
momentum_min_vol,2023-08-31,2025-07-31,24,0.12187916540233479,0.14615680777445192,0.8601372808428024,-0.0958625088575189,-0.04522169238220224,0.11700911200517472,-0.3864800920820791
momentum_min_vol,2023-09-29,2025-08-29,24,0.10109854139935925,0.14753130301752626,0.7254908093056867,-0.0958625088575189,-0.0822954243568209,0.11568490903779115,-0.7113756240231576
momentum_min_vol,2023-10-31,2025-09-30,24,0.16187288057118687,0.13868367796074813,1.1542483278878792,-0.09063121081291137,-0.07127415273155707,0.11581904903537181,-0.615392315212237
momentum_min_vol,2023-11-30,2025-10-31,24,0.2116886989314326,0.13676206648858108,1.4800513786385456,-0.09063121081291126,-0.051267951392664185,0.11829193134943428,-0.4334019303583664
momentum_min_vol,2023-12-29,2025-11-28,24,0.24517633685925877,0.13950664685942757,1.65235385925163,-0.09063121081291148,0.02077133519253353,0.10972013828984346,0.18931196693958488
momentum_min_vol,2024-01-31,2025-12-31,24,0.21592310689213612,0.13840197814105287,1.4896399143236796,-0.09063121081291114,0.018802782512806926,0.10970635762499512,0.1713919131020622
ml,2018-09-28,2020-08-31,24,0.39208206436774806,0.27962944937156914,1.3254014639588205,-0.1813774683122762,0.2556784888810922,0.16977156827546633,1.506014767244394
ml,2018-10-31,2020-09-30,24,0.3575798560988088,0.2860626993956007,1.211627370621169,-0.16578252071277022,0.25341973242194354,0.1704153526174731,1.4870710210645646
ml,2018-11-30,2020-10-30,24,0.365618024860227,0.28432690361146495,1.2386240464645872,-0.1138102583253413,0.23812369105427905,0.17301442913828705,1.3763227277648122
ml,2018-12-31,2020-11-30,24,0.5186660549623114,0.31290079396806186,1.4989676568157786,-0.1138102583253412,0.3101345817398624,0.18093170455209362,1.7140974961111297
ml,2019-01-31,2020-12-31,24,0.664173066872807,0.29678324273197326,1.8849687185631574,-0.1138102583253413,0.336084363646495,0.17960497945929582,1.8712419035278605
ml,2019-02-28,2021-01-29,24,0.6358023139306512,0.2966970941002408,1.8248303076782597,-0.1138102583253413,0.3629896156278125,0.17713816671598012,2.04918918580558
ml,2019-03-29,2021-02-26,24,0.650284267120262,0.2954442703945575,1.86256154804831,-0.1138102583253412,0.37366962272495435,0.1737569277130441,2.1505307882863915
ml,2019-04-30,2021-03-31,24,0.6743909711906237,0.29677658932660433,1.9065232772644458,-0.1138102583253413,0.37694077265339776,0.17394138071248533,2.167056344553561
ml,2019-05-31,2021-04-30,24,0.7069117152589803,0.2959386735976617,1.979256330113101,-0.1138102583253412,0.390311878481612,0.17055554876377224,2.288473645745838
ml,2019-06-28,2021-05-28,24,0.7761581199642642,0.2812586021047511,2.2156694303120172,-0.1138102583253413,0.3921173621152323,0.16988555887402723,2.3081265100701898
ml,2019-07-31,2021-06-30,24,0.7475087053365181,0.2797492549187381,2.165174034819428,-0.1138102583253412,0.39800517564577986,0.16973845055979572,2.344814473875322
ml,2019-08-30,2021-07-30,24,0.7643533644024665,0.2788713810591353,2.207318472656092,-0.1138102583253413,0.40304735221187715,0.16898415696861477,2.385119169998491
ml,2019-09-30,2021-08-31,24,0.8171581268040156,0.2763255066031455,2.3375733972626858,-0.1138102583253413,0.4098795327775978,0.1686015769875957,2.4310539681829506
ml,2019-10-31,2021-09-30,24,0.7513015265186564,0.28487575550690253,2.1392743619862857,-0.1138102583253413,0.4057509530308011,0.16935292516322276,2.395889841523182
ml,2019-11-29,2021-10-29,24,0.7914510292649983,0.28545893128758676,2.218933447804181,-0.1138102583253413,0.4053818905884118,0.1693987531836566,2.3930630123877585
ml,2019-12-31,2021-11-30,24,0.7758724625418729,0.28568681064013396,2.1851987341742825,-0.1138102583253412,0.4174403489106816,0.169282377751689,2.465940958857524
ml,2020-01-31,2021-12-31,24,0.7365759640553249,0.2855101147135253,2.10402993559851,-0.1138102583253412,0.3863681729248274,0.17241350321600796,2.2409391707606954
ml,2020-02-28,2022-01-31,24,0.6616101586459828,0.286215210163089,1.937996970336739,-0.1138102583253412,0.3658090909159375,0.16739932207278402,2.1852483414292823
ml,2020-03-31,2022-02-28,24,0.6750868466983788,0.28423675681843086,1.9792833580904825,-0.1138102583253413,0.34733496743766223,0.16669228911721984,2.0836894692436103
ml,2020-04-30,2022-03-31,24,0.7910976673476495,0.2725039966187098,2.3106074928853615,-0.1138102583253413,0.33395337594749147,0.16506837208724082,2.023121520644746
ml,2020-05-29,2022-04-29,24,0.546092879683505,0.2891974977821797,1.6641431933570154,-0.1323753923916391,0.29297002197399924,0.1725560874969594,1.6978248998556
ml,2020-06-30,2022-05-31,24,0.5001879921739196,0.29320823052598083,1.5384333854410157,-0.15703127851895282,0.28539962621161563,0.17460397961124077,1.634553959463373
ml,2020-07-31,2022-06-30,24,0.4365194133680015,0.29958647054892473,1.3619204864855579,-0.19862249554466727,0.29348544542271954,0.17471870836652148,1.6797597015601302
ml,2020-08-31,2022-07-29,24,0.45344995209551775,0.303285748978433,1.388431215186617,-0.19862249554466715,0.2885563595862626,0.17416158845892774,1.6568312343700997
ml,2020-09-30,2022-08-31,24,0.27743782644044757,0.25475587378006864,1.0888522258653368,-0.19862249554466727,0.20110885638840814,0.12159255090689898,1.6539570466154065
ml,2020-10-30,2022-09-30,24,0.27045240925072744,0.25672298739222527,1.0606844146624268,-0.19862249554466727,0.22310327870064928,0.1171342529258441,1.9046800839878366
ml,2020-11-30,2022-10-31,24,0.35129587341814483,0.25330809645908625,1.3211118181579666,-0.19862249554466727,0.23168492692614,0.11457236795199972,2.022171061553033
ml,2020-12-31,2022-11-30,24,0.2229290339069112,0.20985834511217286,1.068167810847954,-0.19862249554466738,0.14809690719127,0.1032908957626987,1.4337847115926747
ml,2021-01-29,2022-12-30,24,0.13343278535138148,0.2138256579959712,0.6918599500273568,-0.19862249554466727,0.11991685374443545,0.10194531604052141,1.1762860561123833
ml,2021-02-26,2023-01-31,24,0.14740295525027047,0.21563236600536265,0.7452560696864224,-0.19862249554466738,0.09623601498005466,0.1000680547792452,0.9617056631345116
ml,2021-03-31,2023-02-28,24,0.11155346935831534,0.2199740311302182,0.5887404731165501,-0.19862249554466738,0.09114427320930683,0.10137398458883133,0.8990893825371885
ml,2021-04-30,2023-03-31,24,0.11939187364624426,0.22297876523722399,0.6152850994159805,-0.19862249554466727,0.10252567976301352,0.10676637993357424,0.9602805660995611
ml,2021-05-28,2023-04-28,24,0.1068322147120031,0.22113837890122318,0.5671288964645559,-0.19862249554466715,0.10963562266112581,0.10689211243678085,1.0256661615324287
ml,2021-06-30,2023-05-31,24,0.1475171082833182,0.22183629697376359,0.7306055019473836,-0.19862249554466727,0.14779854762078673,0.10737854024376835,1.3764253759201586
ml,2021-07-30,2023-06-30,24,0.14749821437256339,0.22183274141764037,0.7305387625078129,-0.19862249554466738,0.12652441724988003,0.10695610589560874,1.1829564678931968
ml,2021-08-31,2023-07-31,24,0.17427114576632952,0.22716087563549842,0.8211442189870972,-0.19862249554466738,0.14680340189574678,0.11141923456765732,1.3175768301172723
ml,2021-09-30,2023-08-31,24,0.13048397336996675,0.2257485648720957,0.6543534441768979,-0.19862249554466727,0.1313443161928043,0.11075160577275847,1.1859359986373308
ml,2021-10-29,2023-09-29,24,0.13401614838641884,0.2249666335331982,0.6698818216968215,-0.19862249554466727,0.13490112287483857,0.11051170244314121,1.2206953643144338
ml,2021-11-30,2023-10-31,24,0.0649956149605635,0.22239083355303196,0.3904205241453625,-0.19862249554466727,0.11658777295281203,0.1131635347483369,1.0302592015359915
ml,2021-12-31,2023-11-30,24,0.07581885689749823,0.22433709882125358,0.4342239275127661,-0.19862249554466727,0.07841787580553933,0.113696775369617,0.6897106408744711
ml,2022-01-31,2023-12-29,24,0.07011219614853803,0.22392639436561518,0.4106969070682142,-0.19862249554466727,0.07266305839830278,0.11506852923103333,0.6314763809347966
ml,2022-02-28,2024-01-31,24,0.08982368003416363,0.22461883550117262,0.4920186798702392,-0.19862249554466727,0.056973407425492076,0.11080622961487703,0.5141715192684683
ml,2022-03-31,2024-02-29,24,0.18051528071447454,0.246827805533136,0.7940069408434223,-0.19862249554466727,0.10089916900985943,0.13150580754748564,0.7672601757411024
ml,2022-04-29,2024-03-28,24,0.15645039344956468,0.24379270352109328,0.7153284924697014,-0.19862249554466727,0.08168529953635716,0.13036112747974685,0.6266078018468192
ml,2022-05-31,2024-04-30,24,0.23923130886036814,0.2190631101396253,1.0897358508292536,-0.10136659262378622,0.12284353713158552,0.12641978600091328,0.9717113200199379
ml,2022-06-30,2024-05-31,24,0.2915500422415591,0.217426683578467,1.2905764104628596,-0.10136659262378656,0.14074435502654317,0.12319409469311865,1.1424602402992035
ml,2022-07-29,2024-06-28,24,0.35469559381710725,0.21114510082735616,1.554480801957946,-0.10136659262378644,0.1290647112501462,0.12203519911973355,1.057602332614836
ml,2022-08-31,2024-07-31,24,0.2811625099931643,0.19749101110482936,1.3599823165598364,-0.10136659262378656,0.109325525789807,0.12058424628832594,0.9066319121687046
ml,2022-09-30,2024-08-30,24,0.3043436332217391,0.1946847444428613,1.4710873853153716,-0.10023520929432683,0.09450209706614261,0.12124545934168075,0.7794279272745965
ml,2022-10-31,2024-09-30,24,0.3828919042557821,0.18004605103028948,1.9087387505761537,-0.10023520929432683,0.09496842184068979,0.12128179336883317,0.7830393928285582
ml,2022-11-30,2024-10-31,24,0.32237448801936797,0.17963377806685674,1.6571422625285863,-0.10023520929432683,0.09386635133331392,0.12141999656789003,0.7730716025908472
ml,2022-12-30,2024-11-29,24,0.4051763769549519,0.19307258437929956,1.8762904584327218,-0.10023520929432683,0.15667367271206845,0.1207128834775986,1.2979034896564565
ml,2023-01-31,2024-12-31,24,0.4527193316405751,0.18042176565381243,2.1849580398654314,-0.10023520929432672,0.1716367437751329,0.11927720757641647,1.4389735244696402
ml,2023-02-28,2025-01-31,24,0.44632237895473037,0.1799531941813542,2.1648945187261743,-0.10023520929432683,0.1843707168507167,0.11825904139850232,1.5590411918648583
ml,2023-03-31,2025-02-28,24,0.47241512351112647,0.17340241319768512,2.3466029443709386,-0.10023520929432683,0.19576244589495345,0.11556589268272319,1.6939465559479852
ml,2023-04-28,2025-03-31,24,0.3424373173759332,0.1849058955410456,1.6978452667471955,-0.10023520929432683,0.14909558719149726,0.11315238543336634,1.317653062465018
ml,2023-05-31,2025-04-30,24,0.2943359551736433,0.19067431881891597,1.4559482549004894,-0.1329078641160546,0.12389957189660723,0.11744176106899151,1.054987346654501
ml,2023-06-30,2025-05-30,24,0.2835000727001309,0.18965651938299363,1.4174890192360055,-0.1329078641160546,0.08560292442348617,0.11635739362125641,0.7356896004573967
ml,2023-07-31,2025-06-30,24,0.2738102618078928,0.1884762763187968,1.3841895525913759,-0.13290786411605482,0.08521409608163534,0.11641076987217591,0.7320121340594528
ml,2023-08-31,2025-07-31,24,0.2502099730223939,0.18344406101360414,1.313510091861322,-0.1329078641160547,0.07001901383540968,0.11182089175434876,0.6261711272096575
ml,2023-09-29,2025-08-29,24,0.29147458402041004,0.182416599557783,1.5017081578079998,-0.1329078641160547,0.08460846689458941,0.11302265707547925,0.7485973970518657
ml,2023-10-31,2025-09-30,24,0.3515858298110346,0.17703824501830903,1.8052660541133152,-0.1329078641160546,0.0882515778882574,0.11315509731681452,0.7799169456871075
ml,2023-11-30,2025-10-31,24,0.3754448318052719,0.17136852628396687,1.96420089735036,-0.1329078641160546,0.08291937666003145,0.11490286582537604,0.721647593942943
ml,2023-12-29,2025-11-28,24,0.3530791036410037,0.16998999635237821,1.8797837602081293,-0.13290786411605482,0.10980142340414384,0.11175663572356369,0.9825047317614662
ml,2024-01-31,2025-12-31,24,0.35713164635523054,0.16989506506445812,1.898818455376871,-0.1329078641160547,0.13523355667438858,0.10926730357018992,1.2376397353625435
benchmark,2018-09-28,2020-08-31,24,0.09834928664533127,0.20651056122827655,0.556595226889761,-0.20001050382463903,,,
benchmark,2018-10-31,2020-09-30,24,0.07428658301601065,0.20936496454994297,0.4450680851968145,-0.20001050382463892,,,
benchmark,2018-11-30,2020-10-30,24,0.0981134087366049,0.20333184556304618,0.5609079507436884,-0.20001050382463903,,,
benchmark,2018-12-31,2020-11-30,24,0.14547106436286206,0.21481986960342997,0.7396596436985408,-0.20001050382463914,,,
benchmark,2019-01-31,2020-12-31,24,0.22405986985419113,0.20082272865281525,1.1121388828608583,-0.20001050382463903,,,
benchmark,2019-02-28,2021-01-29,24,0.1719891710042456,0.196807786490116,0.9066319837672521,-0.20001050382463903,,,
benchmark,2019-03-29,2021-02-26,24,0.1699173590310632,0.19668126405529973,0.897968170742887,-0.20001050382463903,,,
benchmark,2019-04-30,2021-03-31,24,0.18392094073484144,0.19765125596942582,0.9555755267962502,-0.20001050382463903,,,
benchmark,2019-05-31,2021-04-30,24,0.1913656184996737,0.19868195649992085,0.9836153116496649,-0.20001050382463903,,,
benchmark,2019-06-28,2021-05-28,24,0.23597041310222666,0.1895029551917369,1.219288239314123,-0.20001050382463892,,,
benchmark,2019-07-31,2021-06-30,24,0.20866048189458297,0.18595976630439703,1.1169117465138583,-0.20001050382463903,,,
benchmark,2019-08-30,2021-07-30,24,0.21438518989456856,0.18597135285204144,1.1427060965897344,-0.20001050382463914,,,
benchmark,2019-09-30,2021-08-31,24,0.24315890545446295,0.18421411632952536,1.2813981096909888,-0.20001050382463903,,,
benchmark,2019-10-31,2021-09-30,24,0.20294067665733473,0.19026131632362123,1.0705089768755167,-0.20001050382463914,,,
benchmark,2019-11-29,2021-10-29,24,0.23131818358908407,0.19380817454169874,1.1765885549424426,-0.20001050382463903,,,
benchmark,2019-12-31,2021-11-30,24,0.20582121812922605,0.19440771847567678,1.0639603699495395,-0.20001050382463903,,,
benchmark,2020-01-31,2021-12-31,24,0.21459512350248588,0.19515424679775603,1.0983806853597977,-0.20001050382463903,,,
benchmark,2020-02-28,2022-01-31,24,0.18319260734267107,0.2010469429839898,0.9394578024469781,-0.1987059226914264,,,
benchmark,2020-03-31,2022-02-28,24,0.21678820969741586,0.19056510547023853,1.1295358326988465,-0.12511928240892822,,,
benchmark,2020-04-30,2022-03-31,24,0.323954084839406,0.1588734235401333,1.8612074561747591,-0.08229656032898625,,,
benchmark,2020-05-29,2022-04-29,24,0.19110142461677881,0.15938239523495287,1.181410438828704,-0.13307302212846728,,,
benchmark,2020-06-30,2022-05-31,24,0.16504739387294154,0.15820567922385556,1.047255100628878,-0.13307302212846728,,,
benchmark,2020-07-31,2022-06-30,24,0.10497785002816684,0.17254977905164584,0.6637360356021326,-0.2057833016788927,,,
benchmark,2020-08-31,2022-07-29,24,0.12367839049188145,0.17925974878740594,0.7393463525034119,-0.20578330167889247,,,
benchmark,2020-09-30,2022-08-31,24,0.062967499143602,0.17757810253485898,0.42957235571493957,-0.2057833016788927,,,
benchmark,2020-10-30,2022-09-30,24,0.032568100852652826,0.18862035177969047,0.26083501831937644,-0.24769522239058828,,,
benchmark,2020-11-30,2022-10-31,24,0.08816645591166572,0.19440846790153582,0.5296240130507386,-0.24769522239058828,,,
benchmark,2020-12-31,2022-11-30,24,0.06141179432249966,0.18353855891913765,0.41444709135417857,-0.24769522239058817,,,
benchmark,2021-01-29,2022-12-30,24,0.011045017542451907,0.18766122633323018,0.1493145699765798,-0.2476952223905884,,,
benchmark,2021-02-26,2023-01-31,24,0.04764483077563275,0.19195972826129498,0.33582728622399394,-0.2476952223905884,,,
benchmark,2021-03-31,2023-02-28,24,0.020646702819326457,0.19256818114077445,0.1992195269456666,-0.24769522239058828,,,
benchmark,2021-04-30,2023-03-31,24,0.017023975449675488,0.19185230217990834,0.18071105522159964,-0.24769522239058828,,,
benchmark,2021-05-28,2023-04-28,24,-0.0013989055587262378,0.18859502542413004,0.0836625573532594,-0.2476952223905884,,,
benchmark,2021-06-30,2023-05-31,24,-0.0028918062321968696,0.18857231773088043,0.07570714329477019,-0.2476952223905884,,,
benchmark,2021-07-30,2023-06-30,24,0.017631634610927316,0.19338018007249724,0.1837468510772795,-0.24769522239058817,,,
benchmark,2021-08-31,2023-07-31,24,0.021797558074737378,0.193918400908172,0.20487193441329327,-0.2476952223905884,,,
benchmark,2021-09-30,2023-08-31,24,-0.0016619029241324856,0.19350334136982322,0.08462404128695361,-0.2476952223905885,,,
benchmark,2021-10-29,2023-09-29,24,-0.0022649042119824436,0.1936567459445616,0.08158732266370196,-0.2476952223905885,,,
benchmark,2021-11-30,2023-10-31,24,-0.04573033630514012,0.1876307767945012,-0.158619111748971,-0.24769522239058828,,,
benchmark,2021-12-31,2023-11-30,24,8.755963145734569e-05,0.1984038402000442,0.09573736230253012,-0.2476952223905884,,,
benchmark,2022-01-31,2023-12-29,24,0.0003828226913531463,0.19847242587398434,0.09725693175559035,-0.24769522239058828,,,
benchmark,2022-02-28,2024-01-31,24,0.035906834159789236,0.19458552525052644,0.2751656651893763,-0.20854404049026332,,,
benchmark,2022-03-31,2024-02-29,24,0.0794183767699499,0.195471730112036,0.48643259934366484,-0.20854404049026332,,,
benchmark,2022-04-29,2024-03-28,24,0.0769381009770278,0.19514694873698135,0.4750602976296036,-0.2085440404902632,,,
benchmark,2022-05-31,2024-04-30,24,0.10395915134450684,0.18582046931645105,0.6235986164924765,-0.132262816711044,,,
benchmark,2022-06-30,2024-05-31,24,0.13012501696094647,0.18761405554211646,0.7454739646284233,-0.132262816711044,,,
benchmark,2022-07-29,2024-06-28,24,0.20104885828319907,0.17436679016430023,1.1421687250524897,-0.13187207598588646,,,
benchmark,2022-08-31,2024-07-31,24,0.15629784270332214,0.16547669520954586,0.9624240850991808,-0.13187207598588646,,,
benchmark,2022-09-30,2024-08-30,24,0.19505935111130457,0.1603691224570706,1.1965905384839057,-0.09339567201327437,,,
benchmark,2022-10-31,2024-09-30,24,0.26771776674211956,0.13857884863086334,1.7945917079415559,-0.08611104904242195,,,
benchmark,2022-11-30,2024-10-31,24,0.21388741174155457,0.13301659096815427,1.5322327282297448,-0.08611104904242173,,,
benchmark,2022-12-30,2024-11-29,24,0.21592951319175424,0.1335509309805619,1.5393870610582319,-0.08611104904242173,,,
benchmark,2023-01-31,2024-12-31,24,0.23768893967667393,0.12535817625223294,1.7755303268694187,-0.08611104904242173,,,
benchmark,2023-02-28,2025-01-31,24,0.21727431912697703,0.12145760857954185,1.6895521759377776,-0.08611104904242162,,,
benchmark,2023-03-31,2025-02-28,24,0.2246703328423998,0.11952883685276458,1.766470527407939,-0.08611104904242195,,,
benchmark,2023-04-28,2025-03-31,24,0.1686072471585094,0.1299519825859452,1.2685147934353032,-0.08611104904242184,,,
benchmark,2023-05-31,2025-04-30,24,0.15571301550227634,0.13082202285724523,1.1749731924713165,-0.08611104904242206,,,
benchmark,2023-06-30,2025-05-30,24,0.18925917476081056,0.1349856205783305,1.357426875865641,-0.08611104904242195,,,
benchmark,2023-07-31,2025-06-30,24,0.180784403445017,0.13249559730557095,1.325876482559788,-0.08611104904242184,,,
benchmark,2023-08-31,2025-07-31,24,0.17534836000384035,0.13204870814205966,1.2944966596272014,-0.08611104904242184,,,
benchmark,2023-09-29,2025-08-29,24,0.1971523092109988,0.12994851182072908,1.4569464946402515,-0.07805105567413462,,,
benchmark,2023-10-31,2025-09-30,24,0.24891578688717098,0.1214992155528156,1.9041238667300222,-0.07805105567413484,,,
benchmark,2023-11-30,2025-10-31,24,0.2771166259628952,0.11762905701365238,2.156634107974715,-0.07805105567413484,,,
benchmark,2023-12-29,2025-11-28,24,0.22451159196837134,0.10704577487640055,1.9593768308844868,-0.07805105567413473,,,
benchmark,2024-01-31,2025-12-31,24,0.1979843191655608,0.10588199533231356,1.7695768554361337,-0.07805105567413484,,,
