date,strategy,annualized_return,annualized_volatility,sharpe_ratio,beta,tracking_error,information_ratio,maximum_drawdown
2020-03-31,momentum_max_sharpe,0.07461375553072513,0.16528183697190196,0.513586583284792,0.7639433087626567,0.0808047652054586,1.9552328561017653,-0.15482546986848
2020-04-30,momentum_max_sharpe,0.2898676430567917,0.2933132710520018,1.0000722580044825,1.110320717640907,0.13426078888317838,2.077371402939286,-0.15482546986847978
2020-05-29,momentum_max_sharpe,0.3725069809135215,0.28767939137122234,1.2360864779625558,1.1163846863143407,0.1374030889248188,1.6747229957421645,-0.1548254698684799
2020-06-30,momentum_max_sharpe,0.521882680253654,0.3203156830267333,1.4689701480292707,1.2084272509384144,0.186279181735164,2.1236482099462197,-0.1548254698684799
2020-07-31,momentum_max_sharpe,0.8306092699563405,0.36394464875397414,1.8568385139479304,1.3278812386615002,0.2216827277263864,2.5210378440407215,-0.15482546986848
2020-08-31,momentum_max_sharpe,1.4791013846907983,0.4946590268527398,2.10383132012942,1.6189735928091304,0.3559081051219649,2.3478166204326962,-0.1548254698684799
2020-09-30,momentum_max_sharpe,1.1688783783115575,0.5299390114961514,1.7242445637981945,1.7346357376358128,0.37787606716594424,2.024688741573065,-0.15482546986848
2020-10-30,momentum_max_sharpe,1.0276154932579407,0.5418697004646317,1.5638998656418805,1.7886928183604156,0.3817677149597479,1.9563321842178831,-0.15529003507472328
2020-11-30,momentum_max_sharpe,1.4499123567074337,0.5654400203804869,1.8774747741487063,1.8084415717778108,0.3803586679532747,2.3334167656123856,-0.15529003507472317
2020-12-31,momentum_max_sharpe,1.4497598891695342,0.5654416909143419,1.8773508484672987,1.797620486254574,0.3811207029066561,2.3061899012448133,-0.15529003507472317
2021-01-29,momentum_max_sharpe,1.5817181137134924,0.5579153288336222,1.9983966803751076,1.778804163651179,0.37175682632112034,2.5335082514292924,-0.15529003507472328
2021-02-26,momentum_max_sharpe,1.7466501902633547,0.5420857582562972,2.1665326752395457,1.8019693887237276,0.384348480063974,2.318618298733269,-0.15529003507472317
2021-03-31,momentum_max_sharpe,2.0307677370270834,0.5148581004475721,2.4649720664180297,2.2877338738930373,0.3980500469865669,2.055680781718913,-0.15529003507472328
2021-04-30,momentum_max_sharpe,1.6213415092090697,0.4906989710554424,2.2424585848427436,2.5263659760615984,0.3952428111787359,1.8316432646953325,-0.15529003507472317
2021-05-28,momentum_max_sharpe,1.5472858051540817,0.4952895840526544,2.162691173604093,2.633305684464454,0.3932903306741323,1.8676417860124725,-0.15529003507472317
2021-06-30,momentum_max_sharpe,1.3058627002490057,0.4876810550190499,1.9688552075383388,2.6928330116655452,0.3807346414504455,1.6276817186170074,-0.15529003507472317
2021-07-30,momentum_max_sharpe,0.8937732542953227,0.4691572158063302,1.5829857674789172,2.600394780332787,0.36698593349913106,1.1841431865823362,-0.15529003507472317
2021-08-31,momentum_max_sharpe,0.46939382127826956,0.30112562658692976,1.4282239856674497,1.9762168105923608,0.1933854369139678,0.843102734268996,-0.15529003507472317
2021-09-30,momentum_max_sharpe,0.5730097842740256,0.27263814633405914,1.8069886678751619,1.6789594905372673,0.1702321438660435,1.3743831347333448,-0.0499756184502832
2021-10-29,momentum_max_sharpe,0.7977530154305839,0.257596856129101,2.440435528843669,1.5780314010182357,0.16460806579321136,1.659390398280373,-0.0499756184502832
2021-11-30,momentum_max_sharpe,0.4944957231830045,0.15282731798898277,2.7420367362919342,0.9362053992530718,0.1137647009007932,1.577272954470394,-0.0499756184502832
2021-12-31,momentum_max_sharpe,0.3836412184999476,0.15052677471793863,2.253971787493215,0.7733646726451197,0.12639721393565492,0.7371326619983207,-0.04997561845028309
2022-01-31,momentum_max_sharpe,0.2036011859093929,0.19034675246237437,1.0682080798596627,1.1327487760692718,0.1223494561377386,-0.010896210852094345,-0.09501809749493961
2022-02-28,momentum_max_sharpe,0.2672269009281085,0.18977745278935554,1.3474679595585162,0.9574336348168105,0.13660415669730946,0.794323530117792,-0.09501809749493983
2022-03-31,momentum_max_sharpe,0.34787881344716154,0.19630039396492557,1.6300934808495047,1.0730766297715588,0.13131487735959765,1.3665031651891775,-0.09501809749493983
2022-04-29,momentum_max_sharpe,0.1999241394096345,0.19674337911787382,1.0236687663598276,0.8946297733985777,0.13540737021738147,1.4861546168262558,-0.09501809749493972
2022-05-31,momentum_max_sharpe,0.25837336251095344,0.19957590522107058,1.2543978411280665,0.8996182057414698,0.1386667618624832,1.8433915120896531,-0.09501809749493972
2022-06-30,momentum_max_sharpe,0.0859473704750835,0.22026025177976802,0.47715779167126987,0.9586386449472581,0.13910025496579168,1.5564489947258917,-0.09501809749493961
2022-07-29,momentum_max_sharpe,0.11038158673756815,0.2203826168247995,0.5789436549014362,0.7786384559620637,0.15994311091436092,1.0667814103369462,-0.09501809749493983
2022-08-31,momentum_max_sharpe,0.0015836055945352978,0.20790036458548536,0.10359964647658469,0.7349955362351279,0.1543514229509536,0.8811332346360755,-0.09501809749493972
2022-09-30,momentum_max_sharpe,-0.019076726988133008,0.21405636363783642,0.009070593072128205,0.7341662397149837,0.1540325716773861,1.0532440244019823,-0.15072488090419667
2022-10-31,momentum_max_sharpe,0.0247565660299216,0.23975450138203994,0.21085121221202135,0.8239758169531957,0.15996775126286228,1.2510347601114815,-0.15072488090419667
2022-11-30,momentum_max_sharpe,0.009382446783875453,0.23822829151037386,0.14715447103627105,0.7731366630184845,0.16569076749368972,0.7395852564176671,-0.15072488090419656
2022-12-30,momentum_max_sharpe,0.0033116727027702186,0.23850090341050714,0.1218769274601244,0.8064941106977869,0.15664688791360187,1.3989313053035168,-0.15072488090419667
2023-01-31,momentum_max_sharpe,0.08593303520268902,0.21727386560155615,0.47825430236031313,0.6430634243992411,0.17604738960251318,1.0204332858016743,-0.15072488090419645
2023-02-28,momentum_max_sharpe,0.1027238282899483,0.2206628937656451,0.5440232417015901,0.6432332526867044,0.18036598721948838,1.0563532677488257,-0.15072488090419667
2023-03-31,momentum_max_sharpe,0.0395600354320389,0.20946563571848015,0.2793897465560903,0.5942620488477709,0.18235417831809986,0.7114105367201612,-0.15072488090419667
2023-04-28,momentum_max_sharpe,0.07458477174096467,0.204639613003809,0.4443224613548442,0.5995113932410872,0.17950551134134277,0.33165029654923295,-0.15072488090419656
2023-05-31,momentum_max_sharpe,0.16806118364629463,0.24398165238798894,0.7483967196410293,0.601439053001992,0.22290453238377575,0.6674291301896913,-0.15072488090419667
2023-06-30,momentum_max_sharpe,0.3770964309129967,0.2246212955875178,1.5417235144148176,0.511672533680482,0.22240337798347157,0.7366541810537892,-0.09163049209442731
2023-07-31,momentum_max_sharpe,0.446516877363869,0.2287851464071231,1.7388615174120587,0.6463058389974085,0.20437595665381353,1.3471916939369823,-0.09163049209442731
2023-08-31,momentum_max_sharpe,0.48001181088877276,0.2237167529932555,1.8793063031167259,0.6217481611818795,0.20443451016058448,1.336449848892379,-0.06957240455463432
2023-09-29,momentum_max_sharpe,0.46137637016540767,0.22991371985621312,1.777696892839799,0.656567754253836,0.2117632205913106,1.0239019148651236,-0.08229917327258407
2023-10-31,momentum_max_sharpe,0.19586358580244445,0.222186635567833,0.9102209964900373,0.5543649264879857,0.21679183253240433,0.5175006076087423,-0.14656384378760934
2023-11-30,momentum_max_sharpe,0.21698942245457697,0.222960084456627,0.9876745672920119,0.5125398843102406,0.22145838636526205,0.4277850809414328,-0.14656384378760956
2023-12-29,momentum_max_sharpe,0.27145693298055806,0.22115003727704674,1.1960583536965492,0.5378756223003348,0.2174143199582613,0.16481082331024322,-0.14656384378760956
2024-01-31,momentum_max_sharpe,0.3805627398189262,0.22130164093608332,1.576683703564901,0.699485642261184,0.20300445042922374,0.8182270107222845,-0.14656384378760934
2024-02-29,momentum_max_sharpe,0.5838772985756708,0.28931285392292755,1.745389690895078,1.1519815299054448,0.24409921119433478,1.0008699771356317,-0.14656384378760934
2024-03-28,momentum_max_sharpe,0.6184182519883072,0.28769294685653335,1.831971915337117,1.1779857912880531,0.2404678742376283,1.1245831970164317,-0.14656384378760945
2024-04-30,momentum_max_sharpe,0.5255406496110815,0.3036712841757896,1.5477018197807617,1.2664301062432066,0.2406243588708177,1.120546339148146,-0.14656384378760956
2024-05-31,momentum_max_sharpe,0.4837379358603848,0.2931226851620913,1.4963166137220183,1.4183291790698687,0.2087790930847606,0.9230026021529822,-0.14656384378760934
2024-06-28,momentum_max_sharpe,0.4265114415359259,0.2895594921011017,1.3710751585000927,1.4516217563919858,0.2092357622407264,0.8658404793439328,-0.14656384378760934
2024-07-31,momentum_max_sharpe,0.2933805016606328,0.29160719838833565,1.0178638271979243,1.4481895146934358,0.21318490899433026,0.4727867515543407,-0.14656384378760945
2024-08-30,momentum_max_sharpe,0.37787497561669814,0.2925999949271165,1.2374330292978253,1.5025727653043288,0.21564099983101262,0.5819690262977478,-0.1456232978079952
2024-09-30,momentum_max_sharpe,0.5329035835450466,0.266762110189366,1.744774787082342,1.4561744424001135,0.2108407010088184,0.7586155628021197,-0.07002790957941885
2024-10-31,momentum_max_sharpe,0.6654337502787555,0.2419461424783995,2.2560490028109066,1.2217414152920476,0.1999310739991788,1.1417266787080627,-0.06289177410335067
2024-11-29,momentum_max_sharpe,0.6333645920712732,0.2436709627862869,2.158261118441683,1.6117235109187977,0.19549290591139637,1.228729116640755,-0.06289177410335067
2024-12-31,momentum_max_sharpe,0.5012986515359363,0.2610610879027481,1.694236136680751,1.7821669028356963,0.1984264203273721,1.1380579146338088,-0.06289177410335067
2025-01-31,momentum_max_sharpe,0.5388938981805198,0.2658822938589239,1.7641154797274043,1.8252482042062912,0.201882741791356,1.1959818888829785,-0.06289177410335067
2025-02-28,momentum_max_sharpe,0.2417889406012188,0.18811622986885174,1.2458146403597432,1.3729233435678307,0.12768021488543146,0.5695613774400263,-0.06289177410335067
2025-03-31,momentum_max_sharpe,0.15940388038224973,0.19451582514398416,0.851940551834288,1.1904156871611022,0.1288142634436611,0.719199569487082,-0.06289177410335067
2025-04-30,momentum_max_sharpe,0.20432459197505515,0.18187520519505568,1.1107828621749432,1.1393930324568917,0.1282647562921508,0.7403512760444096,-0.07762860794154292
2025-05-30,momentum_max_sharpe,0.10217530416615439,0.14817892097426555,0.7256648752694572,0.7631316424834544,0.12005162256680785,-0.10859730586960992,-0.07762860794154303
2025-06-30,momentum_max_sharpe,0.022423986403418583,0.15170128884190984,0.21423962202899513,0.5376711842206563,0.147837381606246,-0.6967258975037368,-0.095417276567615
2025-07-31,momentum_max_sharpe,0.088482868943357,0.1514684730779028,0.6297673816592179,0.554712328145847,0.14577366628523244,-0.3461386572857934,-0.09541727656761478
2025-08-29,momentum_max_sharpe,0.005529345206167324,0.13990858351469448,0.10214072994315107,0.5008298834011378,0.13981723171223293,-0.9139730186169196,-0.09541727656761478
2025-09-30,momentum_max_sharpe,0.05255298296890043,0.15503988096244967,0.4004644004372356,0.579490629159305,0.14666114754267365,-0.6485588986348965,-0.09541727656761478
2025-10-31,momentum_max_sharpe,0.09964976687504667,0.16307743437849892,0.6579540282700022,0.6353332271552559,0.1498188378503952,-0.5506150415976,-0.0954172765676149
2025-11-28,momentum_max_sharpe,0.14946699144653253,0.1713530086190555,0.8946406762299801,0.6605026546234667,0.1583102995721932,0.1232458555683118,-0.0954172765676149
2025-12-31,momentum_max_sharpe,0.20283523775964096,0.15907793188414385,1.2410657212328635,0.5406836766115699,0.15596209921303086,0.2511628315390234,-0.0954172765676149
2018-09-28,momentum_min_vol,,,,,,,
2018-10-31,momentum_min_vol,,,,,,,
2018-11-30,momentum_min_vol,,,,,,,
2018-12-31,momentum_min_vol,,,,,,,
2019-01-31,momentum_min_vol,,,,,,,
2019-02-28,momentum_min_vol,,,,,,,
2019-03-29,momentum_min_vol,,,,,,,
2019-04-30,momentum_min_vol,,,,,,,
2019-05-31,momentum_min_vol,,,,,,,
2019-06-28,momentum_min_vol,,,,,,,
2019-07-31,momentum_min_vol,,,,,,,
2019-08-30,momentum_min_vol,0.05678212197432253,0.1612414370595612,0.4181932083904164,0.7385042038033457,0.09655664083606753,0.4413645408738016,-0.14442532198399916
2019-09-30,momentum_min_vol,0.07271622796970822,0.16128350223493135,0.5114897772566875,0.737668285032082,0.09636648833213003,0.464835613142682,-0.14367796216933237
2019-10-31,momentum_min_vol,0.17396502602029473,0.13666039132143956,1.2448129210084227,0.6610910835702998,0.09654182921078738,0.4410648493472535,-0.07757687349407316
2019-11-29,momentum_min_vol,0.21901213901869587,0.13505239003100988,1.5413373518332296,0.6669452139063561,0.09149124831520714,0.7043099726543304,-0.06964619277752171
2019-12-31,momentum_min_vol,0.38806985156982265,0.10196721282852249,3.3068145056762375,0.5486721292181413,0.09360694494088186,0.7808913145818971,-0.047779869671952246
2020-01-31,momentum_min_vol,0.3431744430613064,0.10803838866557033,2.813925797514627,0.7540263481648729,0.07005278143204678,1.7163443452079432,-0.04777986967195236
2020-02-28,momentum_min_vol,0.22015931352344564,0.1464303524692864,1.4380421192633133,0.8742434871504285,0.06674741242507037,2.1069741665061983,-0.08013731222724507
2020-03-31,momentum_min_vol,0.12607936999089464,0.1490899063087121,0.8692519646066181,0.6413721102462653,0.10532361869635033,1.9245663451435984,-0.10843503184528147
2020-04-30,momentum_min_vol,0.2619508431423827,0.21962933671116755,1.1653913296989167,0.8266410185155132,0.10881242756246155,2.2196838011945013,-0.10843503184528136
2020-05-29,momentum_min_vol,0.34355105330129,0.20674638205683513,1.5358263489869988,0.7723467931651141,0.1204950401256652,1.5937755443400154,-0.10843503184528136
2020-06-30,momentum_min_vol,0.3233392904478729,0.2040785991945994,1.477385955780537,0.7861491806524918,0.11925140392790907,1.8998529442276308,-0.10843503184528136
2020-07-31,momentum_min_vol,0.4819938298944779,0.23493967839960728,1.8037594630911713,0.8642366162224072,0.13617009886217202,2.2534960020573047,-0.10843503184528125
2020-08-31,momentum_min_vol,0.6357930577227393,0.2594373915954076,2.0484591321345014,0.9466294058082877,0.14213452864662118,2.296237995179427,-0.10843503184528147
2020-09-30,momentum_min_vol,0.4551394565193727,0.29530909428442514,1.4203478055394998,1.0388822268890976,0.16417935186043922,1.649285248956779,-0.10843503184528147
2020-10-30,momentum_min_vol,0.41269354008094106,0.2988539878029916,1.3043372128687445,1.049957000512016,0.16188484232167213,1.7867076946584046,-0.11014951891966707
2020-11-30,momentum_min_vol,0.503348818881697,0.30537072804038234,1.4928499888328255,0.9972540715773912,0.1634815115077918,1.7237949633295149,-0.11014951891966707
2020-12-31,momentum_min_vol,0.3991131263799004,0.30857519510893683,1.239308709483161,0.9691371099907868,0.1792788614258005,1.114599921271283,-0.11014951891966718
2021-01-29,momentum_min_vol,0.43968845434773995,0.30590145158183835,1.3442354931272793,0.9570088649064267,0.17811965782052014,1.3368341117835814,-0.11014951891966707
2021-02-26,momentum_min_vol,0.7226827314350472,0.2899115675769869,2.0467666360458425,0.9325038778400891,0.1884261790883361,1.6456961359776237,-0.11014951891966718
2021-03-31,momentum_min_vol,0.8163763587029214,0.27857154023314135,2.319319440199648,1.2724700638196857,0.17755475338189078,1.09965732265932,-0.11014951891966707
2021-04-30,momentum_min_vol,0.6711214532000969,0.2487779688008516,2.219831500633356,1.2494848438112371,0.1749611028192806,1.0048912688171552,-0.11014951891966696
2021-05-28,momentum_min_vol,0.6397860875440273,0.25216764973655714,2.1146068769576813,1.315280991812001,0.17014972832462838,1.1554675520670605,-0.11014951891966718
2021-06-30,momentum_min_vol,0.5644570974250285,0.2557688840180285,1.8964002802126676,1.3355949088632328,0.1732842537550855,0.8343609469955723,-0.11014951891966707
2021-07-30,momentum_min_vol,0.3826091145191135,0.23146965274240178,1.5219310324245234,1.2350744941596112,0.15388422256342937,0.2870700077656074,-0.11014951891966718
2021-08-31,momentum_min_vol,0.28460497187294265,0.19912881036709915,1.361459105842371,1.0711824745185674,0.13797649800398873,0.029531697123562666,-0.11014951891966707
2021-09-30,momentum_min_vol,0.3560404439964402,0.1702632741473044,1.8869327464324588,0.8652589519963244,0.12222392931357064,0.5120559821444287,-0.047643621424773186
2021-10-29,momentum_min_vol,0.5141638533121609,0.1790750526742564,2.43633937414052,0.9516735622962511,0.12497433648183386,0.6464377253100391,-0.047643621424773186
2021-11-30,momentum_min_vol,0.433845389331297,0.16713816025706693,2.2626339077554802,0.9748165345080867,0.1288394227716768,1.0753877296743242,-0.047643621424773075
2021-12-31,momentum_min_vol,0.5161993810140253,0.15971663451601556,2.7223206728121188,1.0424409879256031,0.11068025293140313,1.7048055297890492,-0.047643621424773075
2022-01-31,momentum_min_vol,0.4067936433245163,0.18259716451750677,1.9776056635220836,1.1317066683839163,0.11006473582977253,1.4213644459909383,-0.052396604622682585
2022-02-28,momentum_min_vol,0.32455377377778616,0.16243909294703818,1.823916518705908,0.9043854692345452,0.10509182562994185,1.4184186344891372,-0.052396604622682585
2022-03-31,momentum_min_vol,0.3690176910475922,0.16540390235699412,1.9986301881237556,0.973133253558412,0.0988998398141404,1.9214938659071117,-0.052396604622682585
2022-04-29,momentum_min_vol,0.26839767079409893,0.1569087531019849,1.6010764819164007,0.685717960994105,0.12260770197945405,2.047662149726059,-0.052396604622682585
2022-05-31,momentum_min_vol,0.22432463325928986,0.16669571696285146,1.299716519995094,0.691951876152429,0.13375911557944908,1.659152150964952,-0.052396604622682585
2022-06-30,momentum_min_vol,0.18038964722439088,0.17441115806117524,1.0362785756430501,0.7152892779740743,0.12933909034310234,2.258730151513696,-0.07337481541420954
2022-07-29,momentum_min_vol,0.20518102932427418,0.1749457864575443,1.1542908812905752,0.5942061345368373,0.1511103942518871,1.621156155501862,-0.07337481541420954
2022-08-31,momentum_min_vol,0.0945197267525526,0.1734721094816313,0.6008977443912955,0.58971337750784,0.15062202262751145,1.4520105346428307,-0.0772025638956847
2022-09-30,momentum_min_vol,0.06415313114223409,0.184494135573566,0.42178367672826206,0.624526222072965,0.1492942274547422,1.5948967780594279,-0.14555048423352313
2022-10-31,momentum_min_vol,0.09893357368521905,0.20684111525182797,0.550240758176012,0.6947803055305494,0.1536517399921157,1.7141693427530915,-0.1455504842335228
2022-11-30,momentum_min_vol,0.10580051984046257,0.20789694044171886,0.5786294764761408,0.6809896180261266,0.15429334223127558,1.3466646411554788,-0.1455504842335229
2022-12-30,momentum_min_vol,0.03338407334944171,0.20745339759602022,0.2507586673113384,0.6841059225441968,0.1536494325837607,1.5756076121855218,-0.14555048423352313
2023-01-31,momentum_min_vol,0.06985724741436372,0.20003921463934143,0.42724768939034796,0.5559065199627462,0.18351858264966156,0.8783783371101306,-0.14555048423352301
2023-02-28,momentum_min_vol,0.00791719255221679,0.19694303974170158,0.12701479026656842,0.5858787975105826,0.17057938498357353,0.5598515676255879,-0.14555048423352301
2023-03-31,momentum_min_vol,-0.04754469253018345,0.18786939287125146,-0.17622464478334562,0.5396786866886079,0.17556577827325848,0.21700650516952652,-0.14555048423352301
2023-04-28,momentum_min_vol,-0.03262972370728845,0.1888054027357915,-0.09237991052232442,0.6383033184000807,0.14909235925792086,-0.3275469442291123,-0.1455504842335229
2023-05-31,momentum_min_vol,0.02433472946238524,0.18470524714226075,0.21169623230909745,0.6358828520390586,0.144685917110928,0.036488103870981885,-0.11014964212235945
2023-06-30,momentum_min_vol,0.08272579664805968,0.18042237556124074,0.5216154215691288,0.6502006736765844,0.14069187171121003,-0.6280281896176269,-0.10525472194410379
2023-07-31,momentum_min_vol,0.066549056109799,0.17895632397254027,0.4398470353587786,0.7133114929251085,0.12887957226935975,-0.33968678099631544,-0.1052547219441039
2023-08-31,momentum_min_vol,0.12362295808696211,0.17366349016955726,0.7510133321887935,0.678298818672104,0.13441950479977904,-0.12492411271540958,-0.07406600589006418
2023-09-29,momentum_min_vol,0.13488031729799732,0.16889633812613974,0.8271366332125827,0.7110299287927887,0.13311918629273262,-0.3920681257307364,-0.06478925384224998
2023-10-31,momentum_min_vol,-0.03531190596812994,0.10412781100448458,-0.29636544774040186,0.4464761360707288,0.11477876845462431,-1.0534084197946498,-0.0958625088575189
2023-11-30,momentum_min_vol,-0.07327753056730346,0.09143293860356938,-0.7868615160757064,0.3004177119034225,0.13777483963979734,-1.4329210791148106,-0.0958625088575189
2023-12-29,momentum_min_vol,-0.0026009905840890246,0.1033595054083826,0.02281746537014441,0.3612889274808797,0.12916381134710717,-1.7521758775779197,-0.0958625088575189
2024-01-31,momentum_min_vol,0.06242055890759568,0.11000758248453855,0.6028136551941918,0.45315421571787756,0.11800346950482499,-0.9873005750625401,-0.0958625088575189
2024-02-29,momentum_min_vol,0.1607316812068147,0.12669668650101543,1.2418672809833797,0.5376129331534764,0.12108140756636174,-0.8532410818099334,-0.09586250885751879
2024-03-28,momentum_min_vol,0.17752873579555373,0.12565323027532072,1.3671322881913812,0.5524001023178141,0.11773268808463402,-0.7205703126893962,-0.0958625088575189
2024-04-30,momentum_min_vol,0.0863935055642886,0.1472286443805688,0.6326736560841075,0.6725995216787131,0.11810290882666458,-0.9078029579123998,-0.09586250885751901
2024-05-31,momentum_min_vol,0.10337621663527319,0.14913394685652742,0.7311673749476364,0.6934009119485736,0.11543715501074128,-1.1855699408311824,-0.0958625088575189
2024-06-28,momentum_min_vol,0.10083768821039207,0.1489645269131471,0.7162450905856198,0.7401295298928183,0.1099114097244055,-0.9930536152165619,-0.09586250885751901
2024-07-31,momentum_min_vol,0.08840813403109404,0.1488771806998492,0.6396726431738975,0.7428526488975665,0.10965995837647045,-0.9191391296502169,-0.0958625088575189
2024-08-30,momentum_min_vol,0.14120296424704448,0.16028115677122665,0.9022491274302175,0.8264620119413914,0.1138142101248516,-0.8080096628745789,-0.0958625088575189
2024-09-30,momentum_min_vol,0.24263497040617255,0.13661539628448374,1.6669908172302914,0.7065283082903983,0.11355589166742107,-0.6847390717436945,-0.06259499155210224
2024-10-31,momentum_min_vol,0.28795924566025044,0.12605882806590915,2.086319928215078,0.6049504076093151,0.1148528075865095,-0.47518792452912095,-0.06259499155210224
2024-11-29,momentum_min_vol,0.34223107503167527,0.12617623636266687,2.4192970259476656,1.049516098431137,0.07390656778185356,0.264659216084219,-0.06259499155210235
2024-12-31,momentum_min_vol,0.23340140150742372,0.13731570119895087,1.6038768332880629,1.0897483689673708,0.07495304239074388,0.05015274897182948,-0.06259499155210235
2025-01-31,momentum_min_vol,0.289101081216534,0.154359351976659,1.7325109286536289,1.1481529219574613,0.09584013004745648,0.41559101284893524,-0.06259499155210235
2025-02-28,momentum_min_vol,0.17795582627397755,0.14768791936194986,1.1833568840940147,1.097339210107038,0.09354986539448695,0.1403666570892729,-0.06259499155210235
2025-03-31,momentum_min_vol,0.12969343816174717,0.15398842212050076,0.8655247046532308,0.9794107373873855,0.09466530789032844,0.6360094137593093,-0.06259499155210235
2025-04-30,momentum_min_vol,0.14914222783608677,0.14621139689051482,1.0219390619290079,0.9262810810524924,0.10145334850049427,0.417494872420265,-0.09063121081291148
2025-05-30,momentum_min_vol,0.11873739502441927,0.14463728149323515,0.844155944732405,0.7538085622267297,0.1168017859734599,0.013106820305065638,-0.09063121081291137
2025-06-30,momentum_min_vol,0.10686090566014883,0.14442910843518267,0.7705701672795509,0.6820480322783108,0.12355816217073881,-0.1959384673157162,-0.09063121081291148
2025-07-31,momentum_min_vol,0.15637950729232863,0.14943979815427957,1.0452180789467886,0.7033730160626033,0.12664961856733878,0.08171658195496993,-0.09063121081291148
2025-08-29,momentum_min_vol,0.062403477607280156,0.1398671348830759,0.49655464141686556,0.6477950744633444,0.12252332471997801,-0.5927676817970124,-0.09063121081291159
2025-09-30,momentum_min_vol,0.08635972973264838,0.14393976918211504,0.642033791006248,0.6752678645880434,0.12306495703948263,-0.526487402835151,-0.09063121081291137
2025-10-31,momentum_min_vol,0.13993475186825943,0.1501662275085734,0.9444914967602811,0.711551760915552,0.126747360308807,-0.3783844918356062,-0.09063121081291137
2025-11-28,momentum_min_vol,0.15513948284773038,0.15413405302195818,1.0106196277028927,0.6511190889712875,0.14038867423523851,0.156583970980536,-0.09063121081291148
2025-12-31,momentum_min_vol,0.19869249383638388,0.14546477749349265,1.3205997563872256,0.5685514438838507,0.13966387698434052,0.24234229091113468,-0.09063121081291137
2018-09-28,ml,,,,,,,
2018-10-31,ml,,,,,,,
2018-11-30,ml,,,,,,,
2018-12-31,ml,,,,,,,
2019-01-31,ml,,,,,,,
2019-02-28,ml,,,,,,,
2019-03-29,ml,,,,,,,
2019-04-30,ml,,,,,,,
2019-05-31,ml,,,,,,,
2019-06-28,ml,,,,,,,
2019-07-31,ml,,,,,,,
2019-08-30,ml,-0.06400756595351298,0.20759843994682847,-0.22129567826918778,1.0206209583991765,0.08183275479807665,-0.8646175261817461,-0.1813774683122762
2019-09-30,ml,-0.02154515739550744,0.2088900689846116,-0.006809945345755724,1.0274260131520119,0.0807312736872117,-0.4846054708326043,-0.16578252071277022
2019-10-31,ml,0.07858292373747888,0.19994434581032824,0.4731708801667136,1.0728934777111563,0.08188788597718136,-0.402105525940379,-0.11103271185161856
2019-11-29,ml,0.15217600297551281,0.20370657934845623,0.7951399962008823,1.0967126709182005,0.07888833475347734,0.23136695908352237,-0.09963337994637789
2019-12-31,ml,0.3777678497773198,0.17047101759790126,1.9842888499337752,1.1207778795330745,0.09058948718898398,0.8187918219007859,-0.09551654223253758
2020-01-31,ml,0.40977827297351865,0.1779699550715932,2.039742660610966,1.1356875077143598,0.12142692110745452,1.4760779102432782,-0.09551654223253758
2020-02-28,ml,0.3725615759385579,0.18520771389307455,1.8179913864278336,0.9646879890783524,0.11493501708112275,2.321034046922907,-0.09551654223253758
2020-03-31,ml,0.2172921825849019,0.20359882608131286,1.0674121705148838,0.8415295038599286,0.12063569357677197,2.4074919634525647,-0.09551654223253758
2020-04-30,ml,0.39493044181686754,0.25058523066997684,1.4590008932745666,0.9561932753484396,0.10936329056671674,3.211124424360669,-0.09551654223253758
2020-05-29,ml,0.5915171148049803,0.20977012773470402,2.3505365973395036,0.826973452460481,0.10058424466089884,3.654527312445328,-0.09194575183860765
2020-06-30,ml,0.5112045570359627,0.20231505252311596,2.1648019715040365,0.8204739517071244,0.10106532763431532,3.5920261438302865,-0.09194575183860787
2020-07-31,ml,0.638964053506436,0.211429592972591,2.4782064996072783,0.8484589947694602,0.09816247386022728,4.146699657451139,-0.09194575183860776
2020-08-31,ml,1.0704146779867272,0.29807176775819694,2.6409183486991425,1.0181866880182555,0.1849166600328107,3.147964124341462,-0.09194575183860765
2020-09-30,ml,0.8836056457949821,0.3247244968012173,2.139122023126109,1.0974477638982598,0.19658373533761975,2.77725052279803,-0.09194575183860776
2020-10-30,ml,0.7290396025934649,0.3420426841463049,1.7826442894703702,1.148960266503709,0.20621753154531516,2.4691157427401853,-0.1138102583253413
2020-11-30,ml,1.0017311422374822,0.3821988761086082,2.0305687423069294,1.2425414903559193,0.21618315326453014,2.784754502234493,-0.1138102583253412
2020-12-31,ml,1.0101151271257032,0.38237965510949046,2.041401804724989,1.2396121663346542,0.21626323661122707,2.7651246018641134,-0.1138102583253412
2021-01-29,ml,0.898063873985619,0.3828843827708509,1.8800212851529012,1.2527696603276754,0.21148218152215154,2.5852940960077517,-0.1138102583253412
2021-02-26,ml,0.984201080700057,0.3740511700201726,2.042127676428297,1.3203351408484654,0.21872300713631734,2.1971678421623233,-0.1138102583253413
2021-03-31,ml,1.3031324479972493,0.34731324343933734,2.632491285045403,1.7285125938187131,0.21759591418614982,2.129874930090437,-0.1138102583253413
2021-04-30,ml,1.0886687366959462,0.33394232033333265,2.4132098917369396,2.0079597086592,0.22041801689691645,1.9483190600377582,-0.1138102583253412
2021-05-28,ml,0.9822203844170163,0.3439813286852162,2.189885753397717,2.105344280479695,0.2238735208209628,1.861081441823258,-0.1138102583253413
